Like I Love Country Music,Kane Brown,2022,"['black americana', 'contemporary country', 'country', 'country road']",Happy
Jingle Bell Rock,Bobby Helms,2022,['country'],Happy
A Holly Jolly Christmas,Burl Ives,2022,"['adult standards', 'american folk revival', 'lounge']",Happy
Last Night Lonely,Jon Pardi,2022,"['contemporary country', 'country', 'country road', 'modern country rock']",Happy
Circles Around This Town,Maren Morris,2022,"['classic texas country', 'contemporary country']",Happy
As It Was,Harry Styles,2022,['pop'],Neutral
Thats What I Want,Lil Nas X,2022,['lgbtq+ hip hop'],Neutral
Enemy,Imagine Dragons X JID,2022,"['modern rock', 'pop', 'rock']",Neutral
abcdefu,GAYLE,2022,['modern alternative pop'],Neutral
Me Porto Bonito,Bad Bunny & Chencho Corleone,2022,"['reggaeton', 'trap latino', 'urbano latino']",Neutral
I Like You (A Happier Song),Post Malone Featuring Doja Cat,2022,"['dfw rap', 'melodic rap', 'pop', 'rap']",Neutral
You Proof,Morgan Wallen,2022,['contemporary country'],Neutral
One Right Now,Post Malone & The Weeknd,2022,"['dfw rap', 'melodic rap', 'pop', 'rap']",Neutral
Numb Little Bug,Em Beihold,2022,"['alt z', 'gen z singer-songwriter']",Neutral
'Til You Can't,Cody Johnson,2022,"['classic texas country', 'contemporary country']",Neutral
The Kind Of Love We Make,Luke Combs,2022,"['contemporary country', 'country']",Neutral
Pushin P,Gunna & Future Featuring Young Thug,2022,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Neutral
Buy Dirt,Jordan Davis Featuring Luke Bryan,2022,"['contemporary country', 'country road']",Neutral
Love Nwantiti (Ah Ah Ah),CKay,2022,"['afro r&b', 'afrobeats']",Neutral
Hrs And Hrs,Muni Long,2022,['indie r&b'],Neutral
Sand In My Boots,Morgan Wallen,2022,['contemporary country'],Neutral
Sweetest Pie,Megan Thee Stallion & Dua Lipa,2022,"['houston rap', 'pop', 'rap', 'trap queen']",Neutral
Provenza,Karol G,2022,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Neutral
5 Foot 9,Tyler Hubbard,2022,"['contemporary country', 'modern country pop']",Neutral
Oh My God,Adele,2022,"['british soul', 'pop', 'pop soul', 'uk pop']",Neutral
Better Days,NEIKED X Mae Muller X Polo G,2022,['scandipop'],Neutral
Fingers Crossed,Lauren Spencer Smith,2022,"['alt z', 'gen z singer-songwriter']",Neutral
Party,Bad Bunny & Rauw Alejandro,2022,"['reggaeton', 'trap latino', 'urbano latino']",Neutral
Despues de La Playa,Bad Bunny,2022,"['reggaeton', 'trap latino', 'urbano latino']",Neutral
You Should Probably Leave,Chris Stapleton,2022,"['contemporary country', 'outlaw country']",Neutral
Broadway Girls,Lil Durk Featuring Morgan Wallen,2022,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",Neutral
Take My Name,Parmalee,2022,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']",Neutral
Trouble With A Heartbreak,Jason Aldean,2022,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
She Likes It,Russell Dickerson & Jake Scott,2022,"['contemporary country', 'country road', 'modern country rock']",Neutral
Damn Strait,Scotty McCreery,2022,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
She's All I Wanna Be,Tate McRae,2022,"['alt z', 'pop']",Neutral
One Mississippi,Kane Brown,2022,"['black americana', 'contemporary country', 'country', 'country road']",Neutral
Easy On Me,Adele,2022,"['british soul', 'pop', 'pop soul', 'uk pop']",Sad
First Class,Jack Harlow,2022,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Sad
Super Gremlin,Kodak Black,2022,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",Sad
Wasted On You,Morgan Wallen,2022,['contemporary country'],Sad
Titi Me Pregunto,Bad Bunny,2022,"['reggaeton', 'trap latino', 'urbano latino']",Sad
Running Up That Hill (A Deal With God),Kate Bush,2022,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Sad
Jimmy Cooks,Drake Featuring 21 Savage,2022,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Something In The Orange,Zach Bryan,2022,"['classic oklahoma country', 'modern country pop']",Sad
In A Minute,Lil Baby,2022,"['atl hip hop', 'atl trap', 'rap', 'trap']",Sad
Moscow Mule,Bad Bunny,2022,"['reggaeton', 'trap latino', 'urbano latino']",Sad
I Hate U,SZA,2022,"['pop', 'r&b', 'rap']",Sad
Glimpse Of Us,Joji,2022,['viral pop'],Sad
Surface Pressure,Jessica Darrow,2022,['movie tunes'],Sad
Fall In Love,Bailey Zimmerman,2022,['modern country pop'],Sad
Efecto,Bad Bunny,2022,"['reggaeton', 'trap latino', 'urbano latino']",Sad
Rock And A Hard Place,Bailey Zimmerman,2022,['modern country pop'],Sad
Doin' This,Luke Combs,2022,"['contemporary country', 'country']",Sad
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,2022,['modern alternative pop'],Sad
All Too Well (Taylor's Version),Taylor Swift,2022,['pop'],Sad
What Happened To Virgil,Lil Durk Featuring Gunna,2022,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",Sad
Puffin On Zootiez,Future,2022,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Sad
Ojitos Lindos,Bad Bunny & Bomba Estereo,2022,"['reggaeton', 'trap latino', 'urbano latino']",Sad
Flower Shops,ERNEST Featuring Morgan Wallen,2022,['modern country pop'],Sad
To The Moon!,JNR CHOI & Sam Tompkins,2022,['gambian hip hop'],Sad
Unholy,Sam Smith & Kim Petras,2022,"['pop', 'uk pop']",Sad
Wait For U,Future Featuring Drake & Tems,2022,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Sad
Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),2022,"['escape room', 'hip hop', 'indie soul', 'neo soul']",Neutral
title,artist,year,genre,mood
